design_id,mission_profile,cost_m_usd,weight_kg,modularity_pct,load_capacity_kg,life_expectancy_years,upgradeability_score,shielding_score,mobility_score,build_time_months,power_capacity_kw,data_throughput_gbps,radiation_tolerance_krad,feasibility_probability,flight_test_outcome,military_satisfaction,engineer_satisfaction,scientist_satisfaction,communications_satisfaction,overall_stakeholder_satisfaction,within_budget_500m,within_timeline_48mo,meets_min_feasibility_70pct,constraint_status,design_lineage,notes
SAT-0339,Earth Observation,626.5,2607.0,54.7,1245.0,9.5,58.9,69.9,76.6,72,38,84.0,188.0,0.575,Partial Pass,66.1,63.5,57.6,41.5,57.2,False,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0340,Communication,616.7,2087.0,71.1,798.0,7.6,78.4,47.0,53.8,72,38,60.6,112.0,0.521,Fail,27.7,76.1,44.8,30.6,44.8,False,False,False,Infeasible Under Current Constraints,Baseline,Exceeds nominal budget; Exceeds nominal timeline
SAT-0341,Scientific Research,506.4,2113.0,47.1,1174.0,9.2,60.6,58.2,5,72,38,72.6,129.0,0.775,Pass,34.3,63.2,58.5,35.1,47.8,False,False,True,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0342,GPS/Navigation,411.1,2154.0,36.0,868.0,4.1,5,25.9,32.4,72,38,37.4,71.0,0.64,Partial Pass,30.8,51.1,55.1,23.3,40.1,True,False,False,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal timeline
SAT-0343,Security/Defense,489.7,1776.0,47.2,915.0,9.2,59.5,67.4,5,72,38,78.4,167.0,0.678,Pass,31.5,65.0,38.0,43.8,44.6,True,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal timeline
SAT-0344,Multi-Purpose,610.4,2667.0,57.7,1094.0,9.0,57.1,67.2,43.8,72,38,78.5,141.0,0.658,Fail,43.3,62.7,53.7,32.3,48.0,False,False,False,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0345,Earth Observation,572.7,2710.0,49.4,1077.0,7.1,37.9,69.1,83.5,72,38,68.0,163.0,0.312,Partial Pass,62.6,43.6,51.8,25.2,45.8,False,False,False,Infeasible Under Current Constraints,Baseline,Exceeds nominal budget; Exceeds nominal timeline
SAT-0346,GPS/Navigation,553.7,1554.0,43.0,391.0,9.8,45.7,98,53.4,72,34.3,34.7,215.0,0.78,Pass,59.4,52.9,28.6,24.4,41.3,False,False,True,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0347,Multi-Purpose,543.8,2160.0,47.4,989.0,8.1,54.6,54.7,67.6,72,38,64.6,138.0,0.674,Pass,55.4,57.7,49.2,26.5,47.2,False,False,False,Infeasible Under Current Constraints,Baseline,Exceeds nominal budget; Exceeds nominal timeline
SAT-0348,Earth Observation,670.7,3111.0,52.6,1180.0,10.6,59.4,89.7,28.3,72,38,72.5,198.0,0.69,Pass,55.6,74.9,53.8,29.3,53.4,False,False,False,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0349,Multi-Purpose,715.5,2580.0,77.3,931.0,11.6,90.7,88.0,60.0,72,38,62.2,194.0,0.281,Fail,49.0,54.5,48.9,30.5,45.7,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0350,Communication,609.5,2472.0,60.1,987.0,9.6,53.8,87.1,30.3,72,38,62.1,202.0,0.748,Partial Pass,47.6,64.5,51.1,34.2,49.3,False,False,True,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0351,GPS/Navigation,439.3,1724.0,19.1,732.0,11.3,49.8,55.8,26.8,72,38,50.1,145.0,0.777,Fail,41.5,56.8,34.3,51.8,46.1,True,False,True,Needs Tradeoff Review,Shielded Variant,Exceeds nominal timeline
SAT-0352,Multi-Purpose,580.0,2767.0,52.0,1144.0,7.2,42.7,41.9,28.3,72,38,77.6,81.0,0.654,Pass,33.8,57.8,57.1,46.5,48.8,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0353,Earth Observation,418.3,1742.0,14.0,898.0,7.9,14.1,61.7,60.8,72,38,55.6,129.0,0.786,Fail,43.9,62.6,52.5,38.6,49.4,True,False,True,Needs Tradeoff Review,High-Modularity Variant,Exceeds nominal timeline
SAT-0354,GPS/Navigation,572.1,3080.0,44.5,1397.0,6.8,51.4,41.9,32.0,72,38,87.7,121.0,0.576,Pass,38.7,47.9,83.3,39.7,52.4,False,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0355,Security/Defense,618.4,2162.0,53.3,849.0,10.6,81.1,59.4,75.8,72,38,65.8,163.0,0.629,Pass,47.4,68.0,31.8,52.6,50.0,False,False,False,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0356,Security/Defense,398.0,1327.0,5.8,869.0,8.4,33.0,60.5,6.8,66.0,38,48.1,107.0,0.799,Pass,32.4,49.2,52.7,23.7,39.5,True,False,True,Needs Tradeoff Review,High-Modularity Variant,Exceeds nominal timeline
SAT-0357,GPS/Navigation,492.1,1939.0,34.0,937.0,9.8,59.5,61.9,49.5,72,38,74.1,151.0,0.736,Pass,46.9,66.0,44.9,47.6,51.4,True,False,True,Needs Tradeoff Review,High-Modularity Variant,Exceeds nominal timeline
SAT-0358,Earth Observation,510.4,2044.0,38.7,978.0,7.8,67.3,65.6,48.2,72,38,66.6,162.0,0.717,Pass,53.4,67.2,47.5,54.7,55.7,False,False,True,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0359,Multi-Purpose,665.7,2000.0,57.9,753.0,11.3,80.6,80.8,73.0,72,38,56.0,201.0,0.528,Pass,48.4,47.7,54.5,32.5,45.8,False,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0360,GPS/Navigation,469.2,1899.0,47.9,690.0,8.4,54.0,37.6,6.6,72,38,37.1,103.0,0.77,Pass,22.7,67.5,53.9,42.6,46.7,True,False,True,Needs Tradeoff Review,Low-Cost Variant,Exceeds nominal timeline
SAT-0361,Communication,501.1,1492.0,57.2,557.0,8.9,71.1,43.8,15.8,72,38,50.3,108.0,0.634,Partial Pass,26.6,74.4,22.4,39.1,40.6,False,False,False,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0362,Earth Observation,556.2,1944.0,67.1,869.0,9.1,85.2,42.1,48.1,72,38,69.1,110.0,0.722,Pass,36.5,67.6,55.4,38.5,49.5,False,False,True,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0363,Communication,657.0,2294.0,53.4,909.0,9.1,62.9,69.8,27.5,72,38,71.8,162.0,0.54,Partial Pass,51.7,55.7,35.9,40.1,45.9,False,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0364,GPS/Navigation,582.2,2337.0,69.7,805.0,8.6,55.7,56.9,58.5,72,38,62.7,152.0,0.614,Fail,50.3,55.5,50.3,25.5,45.4,False,False,False,Infeasible Under Current Constraints,Baseline,Exceeds nominal budget; Exceeds nominal timeline
SAT-0365,Scientific Research,629.8,2582.0,74.3,838.0,10.7,80.2,40.8,5,72,38,72.5,96.0,0.514,Fail,24.7,60.1,23.0,44.7,38.1,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0366,Earth Observation,523.9,1842.0,56.4,634.0,9.5,51.0,61.9,47.0,72,38,37.8,149.0,0.546,Pass,52.7,57.1,44.8,26.0,45.2,False,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0367,Multi-Purpose,460.9,1630.0,39.9,730.0,7.1,35.1,59.8,25.8,72,38,53.2,145.0,0.695,Partial Pass,49.7,55.6,39.6,35.7,45.2,True,False,False,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal timeline
SAT-0368,Multi-Purpose,427.5,1261.0,26.8,629.0,7.0,47.5,54.1,74.8,66.8,38,43.5,126.0,0.794,Pass,60.3,56.7,42.3,33.1,48.1,True,False,True,Needs Tradeoff Review,Low-Cost Variant,Exceeds nominal timeline
SAT-0369,Communication,530.6,2345.0,44.9,1036.0,7.5,52.8,52.1,54.6,72,38,56.7,103.0,0.602,Pass,51.4,61.3,57.2,46.4,54.1,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0370,Communication,511.1,1403.0,50.7,652.0,6.7,64.9,51.6,47.1,65.8,38,54.3,159.0,0.717,Pass,54.2,61.5,50.5,36.2,50.6,False,False,True,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0371,Multi-Purpose,618.9,2951.0,56.3,1229.0,8.2,43.4,66.3,47.5,72,38,79.6,134.0,0.617,Pass,59.9,58.4,62.3,45.0,56.4,False,False,False,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0372,Scientific Research,551.9,2374.0,42.9,1300.0,7.0,60.0,53.7,32.0,72,38,79.6,129.0,0.761,Partial Pass,21.4,60.1,58.9,40.7,45.3,False,False,True,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0373,Communication,439.1,1890.0,40.7,754.0,8.8,45.1,69.7,5,72,38,68.3,168.0,0.786,Pass,45.1,62.2,49.0,49.8,51.5,True,False,True,Needs Tradeoff Review,Low-Cost Variant,Exceeds nominal timeline
SAT-0374,Multi-Purpose,551.4,1742.0,62.6,615.0,8.5,64.1,58.6,53.8,72,38,41.9,134.0,0.698,Fail,46.0,61.2,40.5,24.0,42.9,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0375,Multi-Purpose,614.7,2423.0,56.5,827.0,11.0,73.4,71.5,9.6,72,38,59.5,188.0,0.574,Partial Pass,42.1,65.0,46.4,34.3,47.0,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0376,GPS/Navigation,563.9,2509.0,50.2,1079.0,8.5,49.0,76.8,17.8,72,38,87.1,196.0,0.718,Fail,45.8,65.3,64.5,58.1,58.4,False,False,True,Infeasible Under Current Constraints,Baseline,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0377,Multi-Purpose,391.7,1111.0,38.9,383.0,9.2,43.3,37.2,43.5,60.5,34.1,21.5,80.0,0.745,Pass,32.2,50.0,35.3,24.8,35.6,True,False,True,Needs Tradeoff Review,Payload-Optimized Variant,Exceeds nominal timeline
SAT-0378,Security/Defense,610.1,1344.0,75.1,486.0,11.6,57.4,94.3,47.9,72,38,44.3,241.0,0.396,Partial Pass,58.1,62.6,40.7,22.5,46.0,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,High modularity reduces payload capacity; Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0379,Communication,480.3,2368.0,15.9,1190.0,8.7,26.6,43.8,51.8,72,38,68.9,120.0,0.663,Pass,51.4,50.9,63.6,30.3,49.1,True,False,False,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal timeline
SAT-0380,Communication,589.0,2296.0,50.0,887.0,8.1,64.6,62.5,32.0,72,38,58.9,147.0,0.727,Pass,38.1,69.9,36.6,38.7,45.8,False,False,True,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0381,Communication,542.9,2672.0,43.0,1094.0,10.4,34.7,98,25.3,72,38,71.8,204.0,0.651,Pass,66.9,52.7,60.5,34.8,53.7,False,False,False,Infeasible Under Current Constraints,Baseline,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0382,Earth Observation,609.5,2139.0,63.4,923.0,11.8,90.5,80.8,16.5,72,38,80.5,182.0,0.678,Partial Pass,53.9,73.9,42.3,48.5,54.7,False,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0383,Earth Observation,581.3,2423.0,46.7,1113.0,9.7,76.2,74.9,47.2,72,38,60.8,194.0,0.839,Partial Pass,44.3,76.1,49.1,38.6,52.0,False,False,True,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0384,Communication,595.2,2112.0,60.7,804.0,10.1,63.8,80.5,17.9,72,38,45.3,169.0,0.696,Pass,54.8,76.4,43.1,28.8,50.8,False,False,False,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0385,Security/Defense,738.0,2560.0,72.6,676.0,10.9,60.4,101.3,75.7,72,38,43.5,202.0,0.568,Partial Pass,62.5,57.8,31.5,25.0,44.2,False,False,False,Infeasible Under Current Constraints,Baseline,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0386,Scientific Research,461.5,2209.0,16.0,1154.0,8.2,27.4,68.2,5,72,38,83.8,156.0,0.767,Pass,46.2,52.0,53.1,40.9,48.1,True,False,True,Needs Tradeoff Review,Low-Cost Variant,Exceeds nominal timeline
SAT-0387,Scientific Research,432.0,1085.0,41.0,513.0,6.7,42.5,50.7,64.0,68.4,38,49.1,157.0,0.801,Pass,44.8,57.0,34.0,27.9,40.9,True,False,True,Needs Tradeoff Review,Shielded Variant,Exceeds nominal timeline
SAT-0388,Multi-Purpose,418.4,1690.0,17.0,774.0,6.8,32.4,48.9,68.5,72,38,65.4,133.0,0.798,Fail,61.8,58.2,44.0,38.0,50.5,True,False,True,Needs Tradeoff Review,Agile-Orbit Variant,Exceeds nominal timeline
SAT-0389,Multi-Purpose,307.8,931.0,5,624.0,7.3,38.8,55.9,26.6,57.5,38,41.2,141.0,0.827,Fail,41.6,53.3,34.5,39.0,42.1,True,False,True,Needs Tradeoff Review,Shielded Variant,Exceeds nominal timeline
SAT-0390,Multi-Purpose,573.5,2459.0,58.1,1104.0,10.1,55.9,74.6,17.0,72,38,74.3,175.0,0.659,Partial Pass,35.6,64.3,55.1,49.5,51.1,False,False,False,Infeasible Under Current Constraints,Baseline,Exceeds nominal budget; Exceeds nominal timeline
SAT-0391,Multi-Purpose,580.4,2626.0,41.5,1034.0,9.8,53.7,98,78.8,72,38,75.8,228.0,0.404,Fail,72.3,48.6,47.1,38.0,51.5,False,False,False,Infeasible Under Current Constraints,Baseline,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0392,Multi-Purpose,545.0,2801.0,14.7,1340.0,8.6,31.8,75.2,21.1,72,38,96.1,181.0,0.618,Fail,44.4,50.5,60.0,37.9,48.2,False,False,False,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0393,Scientific Research,463.4,1077.0,50.9,413.0,9.9,52.7,69.3,58.8,61.7,31.5,29.7,164.0,0.816,Partial Pass,50.0,58.0,22.2,30.5,40.2,True,False,True,Needs Tradeoff Review,Agile-Orbit Variant,Exceeds nominal timeline
SAT-0394,Communication,625.9,2547.0,76.3,1015.0,10.7,64.7,57.4,42.9,72,38,72.3,128.0,0.448,Pass,53.3,58.5,51.3,43.8,51.7,False,False,False,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0395,Security/Defense,383.8,471.0,36.3,236.0,8.2,40.0,52.1,15.0,44.0,22.0,15.8,158.0,0.884,Pass,37.7,60.2,28.2,20.6,36.7,True,True,True,Eligible,Payload-Optimized Variant,Balanced candidate
SAT-0396,GPS/Navigation,503.3,2308.0,42.5,803.0,7.1,24.9,51.7,34.4,72,38,44.9,111.0,0.662,Partial Pass,33.0,49.1,45.1,31.1,39.6,False,False,False,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0397,Multi-Purpose,602.8,2435.0,32.3,1142.0,9.2,51.5,82.2,49.9,72,38,73.8,224.0,0.673,Pass,57.1,62.7,54.7,53.4,57.0,False,False,False,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0398,Communication,616.2,2017.0,75.9,830.0,10.4,76.2,75.0,24.3,72,38,72.6,190.0,0.451,Fail,47.8,54.7,50.0,38.8,47.8,False,False,False,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0399,Earth Observation,585.8,1762.0,72.0,831.0,8.9,76.9,59.3,51.4,72,38,71.5,142.0,0.507,Fail,49.9,56.3,43.9,51.2,50.3,False,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0400,Security/Defense,636.3,2204.0,34.6,1079.0,10.3,43.5,95.9,66.3,72,38,55.2,223.0,0.754,Pass,63.8,56.9,45.3,7.3,43.3,False,False,True,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0401,Security/Defense,634.6,3167.0,41.4,1385.0,7.4,60.2,72.1,47.6,72,38,91.7,169.0,0.588,Pass,58.1,69.9,65.1,32.8,56.5,False,False,False,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0402,Communication,585.1,1825.0,60.8,973.0,7.7,60.8,39.7,67.0,72,38,65.1,116.0,0.677,Partial Pass,54.7,63.7,55.9,48.3,55.7,False,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0403,Multi-Purpose,546.5,2243.0,36.3,933.0,9.5,51.0,92.9,26.7,72,38,62.7,216.0,0.674,Pass,57.8,62.4,45.4,38.7,51.1,False,False,False,Infeasible Under Current Constraints,Baseline,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0404,Multi-Purpose,626.9,2765.0,46.8,1370.0,8.9,51.5,60.7,66.8,72,38,84.7,161.0,0.506,Pass,62.1,55.3,65.6,35.2,54.5,False,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0405,Security/Defense,530.5,1852.0,68.3,864.0,7.0,100,41.0,5,72,38,72.9,105.0,0.519,Pass,40.2,64.7,51.6,53.5,52.5,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0406,Communication,623.9,2103.0,50.6,799.0,11.7,85.4,85.0,12.0,72,38,59.7,226.0,0.815,Pass,29.4,71.4,39.5,36.4,44.2,False,False,True,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0407,Multi-Purpose,371.2,1427.0,12.9,842.0,8.2,43.7,49.1,35.9,72,38,62.6,124.0,0.807,Pass,40.0,51.1,31.0,42.5,41.1,True,False,True,Needs Tradeoff Review,Agile-Orbit Variant,Exceeds nominal timeline
SAT-0408,Communication,606.0,2524.0,68.7,1118.0,8.6,68.5,48.5,30.3,72,38,71.3,87.0,0.65,Pass,43.1,78.0,51.1,46.6,54.7,False,False,False,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0409,Communication,481.8,2095.0,34.0,913.0,6.6,55.4,29.8,59.2,72,38,71.8,97.0,0.656,Fail,39.0,65.8,41.1,46.1,48.0,True,False,False,Infeasible Under Current Constraints,Baseline,Exceeds nominal timeline
SAT-0410,Communication,589.7,2245.0,68.3,901.0,5.7,49.4,46.8,32.3,72,38,46.0,105.0,0.609,Pass,34.1,57.5,39.6,33.2,41.1,False,False,False,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0411,Earth Observation,580.3,2078.0,51.1,1188.0,10.7,89.2,47.5,36.3,72,38,83.8,113.0,0.647,Pass,29.6,65.9,51.0,56.7,50.8,False,False,False,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0412,GPS/Navigation,504.7,2237.0,55.5,873.0,9.7,37.8,68.7,30.1,72,38,48.6,166.0,0.727,Pass,51.8,59.4,60.3,21.1,48.1,False,False,True,Infeasible Under Current Constraints,Baseline,Exceeds nominal budget; Exceeds nominal timeline
SAT-0413,GPS/Navigation,514.6,2541.0,38.5,1079.0,8.4,36.8,47.4,57.1,72,38,66.7,101.0,0.719,Pass,58.2,59.9,57.6,33.8,52.4,False,False,True,Infeasible Under Current Constraints,Baseline,Exceeds nominal budget; Exceeds nominal timeline
SAT-0414,Security/Defense,558.1,2736.0,47.9,1140.0,8.4,35.9,70.2,20.7,72,38,67.6,172.0,0.695,Fail,53.7,51.3,61.4,36.4,50.7,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0415,Communication,592.1,3108.0,26.8,1516.0,9.1,51.9,67.5,52.7,72,38,105.9,157.0,0.609,Pass,51.5,67.9,72.9,52.7,61.2,False,False,False,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0416,Earth Observation,503.5,2210.0,48.0,1087.0,9.9,63.1,55.2,62.5,72,38,93.1,113.0,0.61,Pass,53.7,52.5,61.9,39.9,52.0,False,False,False,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0417,Communication,486.4,1972.0,22.5,1114.0,8.8,42.1,60.8,32.7,72,38,70.6,166.0,0.736,Fail,42.5,61.7,58.4,47.3,52.5,True,False,True,Needs Tradeoff Review,High-Modularity Variant,Exceeds nominal timeline
SAT-0418,GPS/Navigation,617.8,1906.0,71.3,850.0,6.4,74.0,30.0,75.3,72,38,74.7,108.0,0.675,Partial Pass,33.5,69.8,52.4,35.2,47.7,False,False,False,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0419,Communication,539.5,3047.0,30.3,1535.0,6.8,39.1,48.3,16.6,72,38,82.8,149.0,0.612,Pass,38.8,58.0,76.6,25.6,49.7,False,False,False,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0420,Multi-Purpose,439.0,2210.0,5,1120.0,7.8,33.4,36.6,43.3,72,38,80.0,82.0,0.8,Pass,40.1,59.3,49.6,44.8,48.5,True,False,True,Needs Tradeoff Review,Baseline,Exceeds nominal timeline
SAT-0421,Earth Observation,438.3,1652.0,28.3,740.0,9.6,50.8,73.7,19.5,72,38,53.1,210.0,0.723,Pass,41.1,67.0,53.6,27.4,47.3,True,False,True,Needs Tradeoff Review,High-Modularity Variant,Exceeds nominal timeline
SAT-0422,GPS/Navigation,550.1,2278.0,60.9,980.0,6.9,59.4,38.4,65.9,72,38,55.1,96.0,0.656,Pass,36.7,58.5,47.4,33.7,44.1,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0423,Communication,508.4,2442.0,55.0,1007.0,8.1,51.5,61.4,8.4,72,38,70.5,125.0,0.679,Fail,42.5,69.9,55.2,40.8,52.1,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0424,Multi-Purpose,527.0,1745.0,47.9,671.0,9.6,53.9,76.8,37.3,72,38,34.1,209.0,0.722,Pass,45.6,52.1,48.8,37.4,46.0,False,False,True,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0425,Communication,431.3,1411.0,43.9,848.0,7.7,39.4,42.7,48.8,72,38,47.7,123.0,0.748,Pass,52.9,61.2,48.9,27.4,47.6,True,False,True,Needs Tradeoff Review,Low-Cost Variant,Exceeds nominal timeline
